,Stock Name,Price 6/27/2016,Price 6/28/2016,%Change
1780,"""PBBI""",8.43,8.4,-0.355871886
1781,"""CNXN""",22.98,23.36,1.653611836
1782,"""PCB""",0.82,0.82,0
1783,"""PCTI""",4.5,4.55,1.111111111
1784,"""PDCE""",54.35,55.31,1.766329347
1785,"""PDFS""",13.18,13.34,1.213960546
1786,"""PDLI""",2.95,3.04,3.050847458
1787,"""PDSB""",175.6,188.8,7.517084282
1788,"""PGC""",17.91,18.18,1.507537688
1789,"""PEGA""",25.87,26.03,0.618477
1790,"""PENN""",13.69,13.59,-0.73046019
1791,"""PFLT""",12.2,12.34,1.147540984
1792,"""PNNT""",6.59,6.7,1.669195751
1793,"""PWOD""",40.41,40.31,-0.247463499
1794,"""PEBO""",21.49,21.55,0.279199628
1795,"""PEBK""",19.2,19.2,0
1796,"""PFIS""",37.99,38.37,1.000263227
1797,"""PBCT""",13.84,14.13,2.095375723
1798,"""PUB""",16.45,16.6,0.911854103
1799,"""PEP""",102.13,102.14,0.009791442
1800,"""PRCP""",4.43,4.48,1.128668172
1801,"""PRFT""",19.58,19.56,-0.102145046
1802,"""DCIX""",3.67,3.64,-0.817438692
1803,"""PFMT""",1.61,1.61,0
1804,"""PERI""",1.08,1.12,3.703703704
1805,"""PESI""",5.35,5.4,0.934579439
1806,"""PPIH""",7.09,7.12,0.423131171
1807,"""PETS""",18.21,18.28,0.384404174
1808,"""PFSW""",9.25,9.68,4.648648649
1809,"""PGTI""",9.51,9.67,1.682439537
1810,"""PAHC""",18.13,18.43,1.65471594
1811,"""PHIO""",2.74,2.69,-1.824817518
1812,"""PLAB""",8.66,8.87,2.424942263
1813,"""PICO""",9.18,9.1,-0.871459695
1814,"""PIRS""",1.6,1.68,5
1815,"""PPC""",24.32,24.22,-0.411184211
1816,"""PME""",1.12,1.21,8.035714286
1817,"""PNFP""",45.15,46.08,2.059800664
1818,"""PPSI""",5.17,5.21,0.773694391
1819,"""PXLW""",1.78,1.82,2.247191011
1820,"""PLYA""",9.6,9.6,0
1821,"""PLXS""",41.36,41.63,0.652804642
1822,"""PLUG""",1.64,1.76,7.317073171
1823,"""PLBC""",9.2,9.2,0
1824,"""PS""",27,20,-25.92592593
1825,"""PSTI""",1.28,1.33,3.90625
1826,"""PSTV""",2,2.03,1.5
1827,"""PLXP""",9.95,10,0.502512563
1828,"""PCOM""",9.13,9.1,-0.328587076
1829,"""PTE""",0.738,0.725,-1.761517615
1830,"""POOL""",88.66,90.05,1.567787052
1831,"""POPE""",62,61.939,-0.098387097
1832,"""BPOP""",26.98,28.03,3.891771683
1833,"""BPOPM""",21.508,21.9,1.822577646
1834,"""BPOPN""",22.51,22.65,0.621945802
1835,"""PTMN""",3.64,3.76,3.296703297
1836,"""PTLA""",22.5,23.84,5.955555556
1837,"""PBPB""",12.11,12.24,1.073492981
1838,"""PCH""",31.32,32.46,3.639846743
1839,"""POWL""",36.18,36.83,1.796572692
1840,"""POWI""",47.41,48.98,3.31153765
1841,"""PRAA""",22.795,23.36,2.478613731
1842,"""PRAH""",39.74,41,3.170608958
1843,"""DTIL""",300.9,17.44,-94.2040545
1844,"""POAI""",39.5,39.75,0.632911392
1845,"""PFBC""",27.28,27.82,1.979472141
1846,"""PLPC""",40.69,39.98,-1.744900467
1847,"""PFBI""",16.24,16.68,2.709359606
1848,"""PINC""",31.08,31.53,1.447876448
1849,"""PRGX""",5.04,5.02,-0.396825397
1850,"""PSMT""",90.09,89.24,-0.943500944
1851,"""PNRG""",60.2,60.6,0.664451827
1852,"""PRMW""",10.65,10.83,1.690140845
1853,"""PRIM""",17.96,17.92,-0.222717149
1854,"""PFG""",38.14,39.06,2.412165705
1855,"""PSET""",25.64,25.64,0
1856,"""PY""",24.89,24.89,0
1857,"""PLC""",13.3,13.3,0
1858,"""PSM""",5.35,5.35,0
1859,"""PDEX""",4.96,5.18,4.435483871
1860,"""IPDN""",0.498,0.488,-2.008032129
1861,"""PFIE""",1.05,1.08,2.857142857
1862,"""PGNX""",4.06,4.24,4.433497537
1863,"""PRGS""",24.24,24.76,2.145214521
1864,"""PFPT""",57.76,58.64,1.523545706
1865,"""PRPH""",1.315,1.34,1.901140684
1866,"""PRQR""",4.63,4.8,3.671706263
1867,"""BIB""",34.3,36.84,7.405247813
1868,"""UBIO""",17.56,19.62,11.73120729
1869,"""TQQQ""",83.14,88.35,6.266538369
1870,"""ZBIO""",39.72,35.23,-11.3041289
1871,"""SQQQ""",21.54,20.17,-6.360259981
1872,"""BIS""",47.39,43.77,-7.638742351
1873,"""PSEC""",7.63,7.76,1.703800786
1874,"""PTVCA""",23.39,23.4,0.042753313
1875,"""PTVCB""",24.3,24.53,0.946502058
1876,"""PRTO""",6.7,7.14,6.567164179
1877,"""PTI""",12.36,11.99,-2.993527508
1878,"""PRTA""",33.81,36.19,7.039337474
1879,"""PVBC""",15.17,15.45,1.845748187
1880,"""PROV""",17.6,17.5,-0.568181818
1881,"""PBIP""",14.81,14.47,-2.295746117
1882,"""PMD""",13.01,13.61,4.611837048
1883,"""PTC""",34.95,35.19,0.686695279
1884,"""PTCT""",6.26,6.71,7.188498403
1885,"""PULM""",2.14,1.96,-8.411214953
1886,"""PLSE""",4.34,4.34,0
1887,"""PBYI""",27.8,29.09,4.64028777
1888,"""PCYO""",4.67,4.71,0.856531049
1889,"""PRPL""",9.8,9.8,0
1890,"""PXS""",2.73,2.95,8.058608059
1891,"""QADA""",19.53,19.51,-0.102406554
1892,"""QADB""",17.04,17.25,1.232394366
1893,"""QCRH""",26,25.9,-0.384615385
1894,"""QGEN""",20.19,20.73,2.674591382
1895,"""QIWI""",12.25,13.34,8.897959184
1896,"""QRVO""",50.69,52.75,4.063917933
1897,"""QCOM""",51.14,52.51,2.67892061
1898,"""QBAK""",3.28,3.499,6.676829268
1899,"""QLYS""",28.83,28.82,-0.034686091
1900,"""QTRH""",2.48,2.47,-0.403225806
1901,"""QRHC""",0.385,0.375,-2.597402597
1902,"""QUIK""",0.89,0.92,3.370786517
1903,"""QDEL""",16.67,17.5,4.979004199
1904,"""QNST""",3.15,3.25,3.174603175
1905,"""QUMU""",4.43,4.43,0
1906,"""QTNT""",8.34,7.94,-4.79616307
1907,"""QRTEA""",23.81,24.28,1.973960521
1908,"""QRTEB""",24.27,24.27,0
1909,"""RRD""",15.37,15.81,2.862719584
1910,"""RCM""",2.61,2.75,5.363984674
1911,"""RADA""",0.57,0.55,-3.50877193
1912,"""RDCM""",11.46,11.39,-0.610820244
1913,"""RDUS""",33.6,35.77,6.458333333
1914,"""RDNT""",5.06,5.14,1.581027668
1915,"""RDWR""",10.93,10.93,0
1916,"""RMBS""",11.36,11.44,0.704225352
1917,"""RAND""",3.715,3.849,3.606998654
1918,"""RPD""",12.14,12.21,0.57660626
1919,"""RAVE""",3.62,3.87,6.906077348
1920,"""RAVN""",18.21,18.26,0.27457441
1921,"""ROLL""",69.29,69.39,0.14432097
1922,"""RICK""",10.37,10.35,-0.192864031
1923,"""RCMT""",5.14,5.2,1.167315175
1924,"""RDI""",11.97,11.94,-0.250626566
1925,"""RNWK""",4.13,4.2,1.694915254
1926,"""RP""",21.18,21.74,2.644003777
1927,"""RETA""",19.56,20.03,2.402862986
1928,"""RCON""",1.14,1.06,-7.01754386
1929,"""REPH""",7.77,7.95,2.316602317
1930,"""RRGB""",50.17,50.57,0.797289217
1931,"""RRR""",20.95,21.06,0.525059666
1932,"""RDHL""",10.02,10.4,3.79241517
1933,"""REED""",2.39,2.48,3.765690377
1934,"""REG""",79,81.41,3.050632911
1935,"""REGN""",331.05,339.78,2.637063888
1936,"""RGNX""",8,8.05,0.625
1937,"""RGLS""",5.01,2.54,-49.30139721
1938,"""RBNC""",15.1,15.25,0.993377483
1939,"""RELV""",0.56,0.56,0
1940,"""MARK""",4.18,4.14,-0.956937799
1941,"""RNST""",30.28,30.7,1.387054161
1942,"""REGI""",7.95,8.18,2.893081761
1943,"""RCII""",11.41,11.78,3.2427695
1944,"""RGEN""",23.46,24.92,6.223358909
1945,"""RBCAA""",26.68,26.51,-0.637181409
1946,"""FRBK""",4,4.1,2.5
1947,"""REFR""",3.31,3.48,5.135951662
1948,"""RESN""",4.1,4.19,2.195121951
1949,"""RECN""",13.9,13.92,0.143884892
1950,"""ROIC""",20.65,21.45,3.87409201
1951,"""RTRX""",17.24,17.81,3.306264501
1952,"""RVNC""",12.74,13.27,4.160125589
1953,"""RWLK""",6.05,6.32,4.462809917
1954,"""REXN""",30,31.2,4
1955,"""RFIL""",2.12,2.061,-2.783018868
1956,"""RGCO""",24.944,24.65,-1.178640154
1957,"""RBBN""",7.97,8.1,1.631116688
1958,"""RIBT""",1.57,1.7,8.280254777
1959,"""RELL""",5.23,5.24,0.191204589
1960,"""RIGL""",2.18,2.25,3.211009174
1961,"""RNET""",11.15,13.25,18.83408072
1962,"""RMNI""",9.78,9.71,-0.715746421
1963,"""RIOT""",3.21,3.22,0.31152648
1964,"""RTTR""",1.67,1.6,-4.191616766
1965,"""RVSB""",4.67,4.7,0.642398287
1966,"""RIVE""",11.3,12,6.194690265
1967,"""RCKT""",6.73,7.32,8.766716196
1968,"""RMTI""",7.15,7.23,1.118881119
1969,"""RCKY""",11.37,11.45,0.703605981
1970,"""RMCF""",9.583,9.76,1.847020766
1971,"""ROSE""",9.94,9.98,0.402414487
1972,"""ROSEU""",10.07,10.07,0
1973,"""ROST""",54.75,55.34,1.077625571
1974,"""RGLD""",69.15,68.89,-0.375994215
1975,"""RTIX""",3.52,3.58,1.704545455
1976,"""RBCN""",0.665,0.67,0.751879699
1977,"""RUBY""",10.65,9.65,-9.389671362
1978,"""RMBL""",0.245,0.245,0
1979,"""RUSHA""",20.38,20.54,0.785083415
1980,"""RUSHB""",19.84,20.18,1.713709677
1981,"""RUTH""",15.82,15.78,-0.252844501
1982,"""RYAAY""",66.82,67.64,1.227177492
1983,"""STBA""",23.34,23.17,-0.728363325
1984,"""SANW""",4.25,4.3,1.176470588
1985,"""SBRA""",20,20.37,1.85
1986,"""SABR""",25.3,25.93,2.490118577
1987,"""SAEX""",0.22,0.168,-23.63636364
1988,"""SAFT""",61,60.91,-0.147540984
1989,"""SGA""",38,37.94,-0.157894737
1990,"""SAGE""",26.96,28.25,4.784866469
1991,"""SAIA""",23.75,23.75,0
1992,"""SLRX""",260,273.75,5.288461538
1993,"""SALM""",6.64,6.72,1.204819277
1994,"""SAL""",30.45,30.45,0
1995,"""SAFM""",83.39,82.65,-0.88739657
1996,"""SASR""",27.34,27.98,2.340892465
1997,"""SGMO""",5.14,5.56,8.171206226
1998,"""SANM""",25.16,25.69,2.106518283
1999,"""GCVRZ""",0.23,0.22,-4.347826087
2000,"""SNY""",39.13,40.55,3.62892921
2001,"""SPNS""",11.43,11.41,-0.174978128
2002,"""SRPT""",16.95,17.81,5.073746313
2003,"""STSA""",33.1,16.9,-48.94259819
2004,"""SBFG""",10.94,10.94,0
2005,"""SBFGP""",12,11.82,-1.5
2006,"""SBBX""",13.31,13.295,-0.11269722
2007,"""SBAC""",100.98,103.54,2.535155476
2008,"""SCSC""",35.69,35.65,-0.112076212
2009,"""SMIT""",1.98,1.855,-6.313131313
2010,"""SCHN""",15.07,15.43,2.388852024
2011,"""SCHL""",38.2,38,-0.523560209
2012,"""SGMS""",8.47,8.73,3.069657615
2013,"""SCYX""",2.13,2.22,4.225352113
2014,"""SEAC""",3.23,3.24,0.309597523
2015,"""SBCF""",15.26,15.56,1.965923984
2016,"""STX""",20.87,22.53,7.954000958
2017,"""SHIP""",2.2,2.2,0
2018,"""SPNE""",9.99,10.05,0.600600601
2019,"""SGEN""",36.37,38.77,6.598845202
2020,"""EYES""",3.18,3.26,2.51572327
2021,"""SCWX""",13.09,12.92,-1.298701299
2022,"""SNFCA""",4.65,4.756,2.279569892
2023,"""SEEL""",111,111,0
2024,"""SEIC""",44.43,45.15,1.620526671
2025,"""SLCT""",8.091,8.05,-0.506735879
2026,"""SELB""",13.99,14,0.071479628
2027,"""SIGI""",36.16,36.5,0.940265487
2028,"""SLS""",2.01,2.03,0.995024876
2029,"""LEDS""",1.8,1.72,-4.444444444
2030,"""SMTC""",21.61,22.21,2.776492365
2031,"""SENEA""",34.98,34.79,-0.543167524
2032,"""SENEB""",36.83,36.83,0
2033,"""SNH""",20.57,21.12,2.673796791
2034,"""SNHNI""",25.75,25.665,-0.330097087
2035,"""SQBG""",7.23,7.57,4.702627939
2036,"""MCRB""",27.06,29.43,8.758314856
2037,"""SVC""",26.8,27.53,2.723880597
2038,"""SREV""",3.76,3.79,0.79787234
2039,"""SFBS""",45.66,46.45,1.730179588
2040,"""SESN""",1.91,1.94,1.570680628
2041,"""SVBI""",6.12,6.022,-1.60130719
2042,"""SGOC""",3.92,3.97,1.275510204
2043,"""SMED""",4.27,4.42,3.512880562
2044,"""SHSP""",4.72,5.34,13.13559322
2045,"""SHEN""",36.11,36.51,1.107726392
2046,"""SHLO""",7.21,7.47,3.606102635
2047,"""SCVL""",24.27,24.22,-0.206015657
2048,"""SHBI""",11.16,11.44,2.508960573
2049,"""SIEB""",1.29,1.29,0
2050,"""SIEN""",6.31,6.55,3.803486529
2051,"""BSRR""",16.39,16.36,-0.183038438
2052,"""SRRA""",1.88,1.99,5.85106383
2053,"""SWIR""",15.59,16.33,4.746632457
2054,"""SIFY""",0.99,1.02,3.03030303
2055,"""SIGA""",0.885,0.885,0
2056,"""SGLB""",2.54,2.595,2.165354331
2057,"""SGMA""",5.84,5.939,1.695205479
2058,"""SBNY""",114.99,121.58,5.730933125
2059,"""SLGN""",49.01,49.72,1.448683942
2060,"""SILC""",26.78,27.79,3.771471247
2061,"""SLAB""",45.03,46.09,2.353986231
2062,"""SIMO""",42.82,44.72,4.437178888
2063,"""SILK""",1.57,1.62,3.184713376
2064,"""SAMG""",12.12,12.17,0.412541254
2065,"""SSNT""",1.7,1.7,0
2066,"""SFNC""",42.84,43.71,2.030812325
2067,"""SLP""",7,7.22,3.142857143
2068,"""SINA""",48.83,50.38,3.174278108
2069,"""SBGI""",28.22,28.96,2.622253721
2070,"""SINO""",0.7,0.67,-4.285714286
2071,"""SINT""",1.58,1.47,-6.962025316
2072,"""SG""",1.5,1.5,0
2073,"""SIRI""",3.76,3.83,1.861702128
2074,"""SITO""",3.26,3.42,4.90797546
2075,"""SKYS""",2.81,2.89,2.846975089
2076,"""SKYW""",24.43,25.28,3.479328694
2077,"""SWKS""",58.01,60.26,3.878641614
2078,"""SNBR""",20.38,20.69,1.521099117
2079,"""SLM""",5.58,5.67,1.612903226
2080,"""SLMBP""",45.5,46.91,3.098901099
2081,"""SMBK""",15.32,15.5,1.174934726
2082,"""SMSI""",0.65,0.64,-1.538461538
2083,"""SMTX""",1.49,1.508,1.208053691
2084,"""SCKT""",3.56,3.61,1.404494382
2085,"""SOHU""",35.84,36.59,2.092633929
2086,"""SLRC""",18.51,18.62,0.594273366
2087,"""SUNS""",15.65,15.71,0.383386581
2088,"""SEDG""",18.18,19.41,6.765676568
2089,"""SLNO""",1.17,1.21,3.418803419
2090,"""SNGX""",0.645,0.67,3.875968992
2091,"""SONM""",0.0004,10.99,2747400
2092,"""SNOA""",3.97,4.1,3.274559194
2093,"""SPHS""",1.72,2.01,16.86046512
2094,"""SORL""",1.65,1.8,9.090909091
2095,"""SRNE""",5.49,5.74,4.553734062
2096,"""SOHO""",5.215,5.37,2.97219559
2097,"""SFBC""",23.6,23.6,0
2098,"""SPFI""",0.86,0.86,0
2099,"""SSB""",64.29,65.67,2.146523565
2100,"""SFST""",24.15,24.03,-0.49689441
2101,"""SMBC""",23.94,24.24,1.253132832
2102,"""SONA""",11.83,11.96,1.098901099
2103,"""SBSI""",28.73,28.98,0.870170553
2104,"""SY""",0.18,0.2966,64.77777778
2105,"""SP""",22.64,22.6,-0.176678445
2106,"""SGRP""",0.99,1.03,4.04040404
2107,"""SPKE""",31.01,32.63,5.224121251
2108,"""ONCE""",45.21,47.41,4.866180049
2109,"""SPAR""",5.82,5.91,1.546391753
2110,"""SPTN""",28.11,28.23,0.426894344
2111,"""DWFI""",25.4,25.56,0.62992126
2112,"""SPPI""",6.33,6.52,3.001579779
2113,"""ANY""",0.718,0.708,-1.39275766
2114,"""SPEX""",2.28,2.29,0.438596491
2115,"""SPI""",66.2,6.8,-89.72809668
2116,"""SAVE""",41.31,42.17,2.081820382
2117,"""SPLK""",50.97,53.34,4.649793996
2118,"""SPOK""",18.79,18.45,-1.809473124
2119,"""SPWH""",7.77,7.86,1.158301158
2120,"""SBPH""",9.5,9.3,-2.105263158
2121,"""FUND""",6.12,6.21,1.470588235
2122,"""SFM""",21.62,21.97,1.618871415
2123,"""SPSC""",56.42,57.4,1.736972705
2124,"""SRAX""",6.93,6.93,0
2125,"""SSNC""",26.45,27.27,3.100189036
2126,"""SSRM""",11.86,12.2,2.866779089
2127,"""STAA""",5.22,5.26,0.766283525
2128,"""STAF""",1.84,1.74,-5.434782609
2129,"""STMP""",82.33,84.57,2.720757925
2130,"""STND""",23.55,23.25,-1.27388535
2131,"""SBLK""",2.66,2.87,7.894736842
2132,"""SBUX""",53.69,54.85,2.160551313
2133,"""STFC""",20.93,21.25,1.528905877
2134,"""GASS""",3.81,3.95,3.674540682
2135,"""STCN""",1.08,1.07,-0.925925926
2136,"""STLD""",23.2,23.47,1.163793103
2137,"""SMRT""",7.34,7.31,-0.408719346
2138,"""STML""",6.55,6.83,4.27480916
2139,"""SRCL""",99.17,99.95,0.786528184
2140,"""SBT""",24153.8008,24307.6992,0.637160177
2141,"""STRL""",4.92,4.88,-0.81300813
2142,"""SHOO""",32.4,32.61,0.648148148
2143,"""SYBT""",27.16,27.33,0.625920471
2144,"""BANX""",17.65,18.26,3.456090652
2145,"""SSKN""",0.647,0.649,0.309119011
2146,"""SSYS""",20.02,20.91,4.445554446
2147,"""STRA""",45.98,45.47,-1.109177903
2148,"""STRT""",40.02,41.46,3.5982009
2149,"""STRS""",17.2,17.94,4.302325581
2150,"""STRM""",1.22,1.28,4.918032787
2151,"""SBBP""",3.5,3.9,11.42857143
2152,"""SUMR""",1.82,1.7,-6.593406593
2153,"""SMMF""",16.23,16.5,1.663585952
2154,"""SSBI""",13.491,10.792,-20.00592988
2155,"""SMMT""",7.71,7.91,2.594033722
2156,"""SNSS""",0.525,0.547,4.19047619
2157,"""STKL""",4.1,4.2,2.43902439
2158,"""SPWR""",13.49,14.73,9.19199407
2159,"""RUN""",5.22,5.49,5.172413793
2160,"""SUNW""",2.21,2.27,2.714932127
2161,"""SPCB""",3.64,3.71,1.923076923
2162,"""SCON""",0.185,0.192,3.783783784
2163,"""SGC""",18.25,18.8,3.01369863
2164,"""SUPN""",18.05,19.06,5.595567867
2165,"""SPRT""",0.87,0.89,2.298850575
2166,"""SGRY""",16.1,16.69,3.664596273
2167,"""SRDX""",23.21,23.55,1.464885825
2168,"""SSSS""",4.6,4.79,4.130434783
2169,"""SIVB""",83.51,90.17,7.975092803
2170,"""SYKE""",27.35,27.51,0.585009141
2171,"""SYNC""",2.9,3.18,9.655172414
2172,"""SYNL""",7.71,7.9,2.464332036
2173,"""SYNA""",50.12,52.43,4.608938547
2174,"""SNCR""",30.79,30.94,0.487171159
2175,"""SNDX""",9.06,9.67,6.732891832
2176,"""SYNH""",36.93,37.77,2.274573517
2177,"""SYBX""",4.28,4.45,3.971962617
2178,"""SNPS""",51.33,52.11,1.519579193
2179,"""SES""",67.2,67.2,0
2180,"""SYPR""",0.88,0.88,0
2181,"""TROW""",67.62,69.38,2.602780243
2182,"""TTOO""",8.46,8.32,-1.654846336
2183,"""TAIT""",1.012,0.99,-2.173913043
2184,"""TTWO""",35.5,36.15,1.830985915
2185,"""TNDM""",6.93,7.26,4.761904762
2186,"""TLF""",7.07,7.08,0.141442716
2187,"""TANH""",4.31,4.3,-0.232018561
2188,"""TAOP""",1.16,1.2,3.448275862
2189,"""TEDU""",10.04,10.13,0.896414343
2190,"""TH""",0.8,2.163,170.375
2191,"""TRNX""",0.69,0.563,-18.4057971
2192,"""TATT""",7,7,0
2193,"""TAYD""",16.87,17.367,2.946058091
2194,"""TCF""",11.79,12.04,2.120441052
2195,"""AMTD""",26.68,27.22,2.023988006
2196,"""TECD""",70.45,69.72,-1.036195884
2197,"""TCCO""",2.59,2.508,-3.166023166
2198,"""TTGT""",7.87,8,1.65184244
2199,"""TGLS""",10.75,11.35,5.581395349
2200,"""TGEN""",4.73,4.7,-0.634249471
2201,"""TNAV""",4.92,5.01,1.829268293
2202,"""TLGT""",6.62,7.15,8.006042296
2203,"""TELL""",1.21,1.19,-1.652892562
2204,"""TENX""",2.47,2.41,-2.429149798
2205,"""TER""",18.17,18.82,3.577325261
2206,"""TERP""",8.35,8.75,4.790419162
2207,"""TBNK""",25.84,26.02,0.696594427
2208,"""TSLA""",198.55,201.79,1.631830773
2209,"""TESS""",12.76,13.07,2.429467085
2210,"""TTEK""",29.27,29.29,0.068329347
2211,"""TTPH""",3.82,3.95,3.403141361
2212,"""TCBI""",41.63,43.24,3.867403315
2213,"""TCBIL""",25.78,25.76,-0.077579519
2214,"""TCBIP""",25.38,25.77,1.536643026
2215,"""TXN""",59.07,60.27,2.031488065
2216,"""TXRH""",44.36,44.82,1.036970243
2217,"""TFSL""",16.43,16.52,0.547778454
2218,"""TGTX""",6.07,5.97,-1.647446458
2219,"""WTER""",1.77,1.78,0.564971751
2220,"""ANDE""",33.35,34.09,2.218890555
2221,"""TBBK""",5.73,5.88,2.617801047
2222,"""CG""",15.48,15.91,2.777777778
2223,"""CAKE""",47.25,47.05,-0.423280423
2224,"""CHEF""",14.54,14.71,1.169188446
2225,"""TCFC""",22.07,23.16,4.938830992
2226,"""DSGX""",18.61,18.68,0.376141859
2227,"""DXYN""",3.48,3.48,0
2228,"""ENSG""",19.51,19.88,1.896463352
2229,"""XONE""",9.37,9.94,6.083244397
2230,"""FBMS""",17.31,17.6,1.675332178
2231,"""FLIC""",28.27,28.57,1.061195614
2232,"""GT""",24.53,25.26,2.975947819
2233,"""HABT""",15.98,16.22,1.501877347
2234,"""HCKT""",13.4,13.23,-1.268656716
2235,"""HAIN""",46.31,47.78,3.174260419
2236,"""CUBA""",5.83,5.99,2.744425386
2237,"""INTG""",25.368,25,-1.450646484
2238,"""JYNT""",2.44,2.25,-7.786885246
2239,"""KHC""",83.63,84.77,1.363147196
2240,"""OLD""",24.994,25.527,2.132511803
2241,"""MSG""",167.3,165.05,-1.34488942
2242,"""MDCO""",33.28,34.69,4.236778846
2243,"""MEET""",4.67,5.22,11.77730193
2244,"""MIK""",26.89,27.34,1.673484567
2245,"""MIDD""",110.17,114.88,4.275211037
2246,"""SLIM""",23.36,23.93,2.440068493
2247,"""STKS""",2.61,2.65,1.53256705
2248,"""ORG""",23.97,24,0.125156446
2249,"""PECK""",9.85,9.85,0
2250,"""PRSC""",43.97,44.11,0.318398908
2251,"""RMR""",29.52,29.93,1.388888889
2252,"""TSG""",14.04,13.99,-0.356125356
2253,"""YORW""",31.28,31.46,0.57544757
2254,"""NCTY""",1.72,1.7,-1.162790698
2255,"""THTX""",2.06,2.1,1.941747573
2256,"""TBPH""",21.71,22.85,5.251036389
2257,"""TCRD""",10.85,10.96,1.013824885
2258,"""TSBK""",14.4,14.47,0.486111111
2259,"""TIPT""",4.98,5.09,2.208835341
2260,"""TITN""",10.74,10.64,-0.931098696
2261,"""TMDI""",0.583,0.631,8.233276158
2262,"""TTNP""",5.51,5.6,1.633393829
2263,"""TVTY""",11.16,11.41,2.240143369
2264,"""TIVO""",15.35,15.21,-0.912052117
2265,"""TMUS""",41.2,42.51,3.17961165
2266,"""TMSR""",4.89,4.89,0
2267,"""TNXP""",1.96,2.09,6.632653061
2268,"""TOPS""",1.6,1.688,5.5
2269,"""TRCH""",0.596,0.57,-4.362416107
2270,"""TSEM""",11.32,11.74,3.71024735
2271,"""CLUB""",2.46,2.57,4.471544715
2272,"""TOWN""",20.32,20.47,0.738188976
2273,"""TCON""",4.53,4.49,-0.883002208
2274,"""TSCO""",92.9,94.17,1.367061356
2275,"""TWMC""",3.84,3.66,-4.6875
2276,"""TACT""",7.47,7.65,2.409638554
2277,"""TRNS""",10,9.905,-0.95
2278,"""TGA""",1.75,1.86,6.285714286
2279,"""TA""",7.7,7.81,1.428571429
2280,"""TANNI""",25.31,25.482,0.679573291
2281,"""TANNL""",24.9,25.06,0.642570281
2282,"""TANNZ""",25.42,25.45,0.118017309
2283,"""TZOO""",7.56,7.94,5.026455026
2284,"""TRVN""",5.87,6.14,4.599659284
2285,"""TRVI""",150,150,0
2286,"""TPCO""",13.34,13.23,-0.824587706
2287,"""TCBK""",26.41,26.74,1.249526694
2288,"""TRIL""",8.56,8.79,2.686915888
2289,"""TRS""",17.25,17.54,1.68115942
2290,"""TRMB""",24.07,23.89,-0.747818862
2291,"""TRIB""",10.99,11.27,2.547770701
2292,"""TRIP""",60.03,61.15,1.8657338
2293,"""TSC""",13.01,13.03,0.153727902
2294,"""TBK""",15.76,15.64,-0.76142132
2295,"""TROV""",4.36,4.53,3.899082569
2296,"""TRUE""",7.315,7.46,1.982228298
2297,"""TRUP""",12.58,12.72,1.112877583
2298,"""TRST""",6.02,6.12,1.661129568
2299,"""TRMK""",23.17,23.69,2.244281398
2300,"""TSRI""",3.74,3.502,-6.363636364
2301,"""TTEC""",25.8,26.05,0.968992248
2302,"""TTMI""",6.99,7,0.143061516
2303,"""TCX""",24.23,23.89,-1.40321915
2304,"""TUES""",6.37,6.64,4.238618524
2305,"""TOUR""",8.13,8.18,0.61500615
2306,"""HEAR""",0.97,0.99,2.06185567
2307,"""TWIN""",9.79,10.36,5.82226762
2308,"""TRCB""",10.27,10.39,1.168451801
2309,"""TYME""",7.51,7.51,0
2310,"""USCR""",55.42,57.28,3.356189101
2311,"""PRTS""",3.76,3.88,3.191489362
2312,"""USEG""",1.74,1.78,2.298850575
2313,"""GROW""",1.74,1.77,1.724137931
2314,"""USAU""",0.62,0.583,-5.967741935
2315,"""UFPT""",20.72,20.7,-0.096525097
2316,"""ULTA""",235.04,236.21,0.497787611
2317,"""UCTT""",5.43,5.48,0.920810313
2318,"""RARE""",47.26,50.73,7.342361405
2319,"""ULBI""",4.55,4.61,1.318681319
2320,"""UMBF""",50.18,50.93,1.49461937
2321,"""UMPQ""",14.72,14.79,0.475543478
2322,"""UNAM""",11.3,11.002,-2.637168142
2323,"""UNB""",34.01,35.44,4.204645692
2324,"""QURE""",6.94,7.37,6.195965418
2325,"""UAL""",37.75,38.95,3.178807947
2326,"""UBCP""",9.923,9.81,-1.138768518
2327,"""UBOH""",17.54,17.56,0.114025086
2328,"""UBSI""",34.75,35.57,2.35971223
2329,"""UCBI""",17.2,17.53,1.918604651
2330,"""UCFC""",5.68,5.8,2.112676056
2331,"""UFCS""",39.78,40.22,1.106083459
2332,"""UIHC""",15.75,15.86,0.698412698
2333,"""UNFI""",45,44.97,-0.066666667
2334,"""UBFO""",5.47,5.47,0
2335,"""USLM""",57.3,58.62,2.303664921
2336,"""UTHR""",98.33,101.72,3.447574494
2337,"""UG""",16.25,16.18,-0.430769231
2338,"""UNIT""",26.82,27.73,3.392990306
2339,"""UNTY""",12.485,13.06,4.605526632
2340,"""UBX""",16,16,0
2341,"""OLED""",63.03,65.55,3.998096145
2342,"""UEIC""",67.17,69.91,4.079202025
2343,"""UFPI""",84.77,85.46,0.813967205
2344,"""ULH""",12.03,12.16,1.080631754
2345,"""USAP""",10.55,10.36,-1.800947867
2346,"""UVSP""",19.89,20.14,1.256913022
2347,"""UPLD""",7.5,7.68,2.4
2348,"""UONE""",2.92,2.966,1.575342466
2349,"""UONEK""",2.93,3.05,4.09556314
2350,"""URBN""",25.72,26.16,1.710730949
